id,tweet,airline_name,airline_sentiment
681455232,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,Southwest,negative
681455233,@SouthwestAir Hi I just got a message that part of my flights is Cancelled Flightled. I can't rebook online and nobody answers my phone call. Help me,Southwest,negative
681455234,"@SouthwestAir, sev ppl im my office received an apology and 2k. FF miles for this delay, only apologize to select ppl? I got nothing..",Southwest,negative
681455668,@SouthwestAir Cancelled Flighting flights 45 minutes before takeoff &amp; sitting for 45 min on the runway of the rescheduled flight #badservice,Southwest,negative
681455669,@SouthwestAir how do I go on the scavenger hunt if I'm in Boston?,Southwest,neutral
681455670,@SouthwestAir Hi there. We_†_re flying SWA today. Our son has a peanut allergy. Any way to request the crew not serve peanuts on flight? Thx,Southwest,neutral
681455672,@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..,Southwest,positive
681455673,@SouthwestAir - 800 is not int'l friendly,Southwest,negative
681455675,@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,Southwest,negative
681455676,@SouthwestAir can you answer the phone so I can change my flight plans. Srsly.,Southwest,negative
681455678,@SouthwestAir I would.,Southwest,neutral
681455679,"@SouthwestAir if you are going to be inconsistent enforcing your rules, I'd prefer you not randomly take it out on freq flyers that obey",Southwest,negative
681455680,@SouthwestAir can you show me some luv?Its 9 degrees and all this snow but Imdetermined to go to #DestinationDragons http://t.co/oXm6cWGaB7,Southwest,neutral
681455682,@SouthwestAir what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,Southwest,negative
681455683,@SouthwestAir what number can we use to all from outside the US? Thx,Southwest,neutral
681455684,@SouthwestAir how long does it take for points from RR Shopping to post to my account? Got email saying I've earned points but don't see em,Southwest,negative
681455685,@SouthwestAir Thanks! I know the routes you currently have from Newark. I was just wondering if there was any new ones on the horizon,Southwest,neutral
681455686,@SouthwestAir oh my gosh! Going to dm you now! Thank you!,Southwest,positive
681455687,@SouthwestAir THANK YOU SO MUCH YOURE AMAZING IM GOING TO CRY OMG,Southwest,positive
681455689,"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out.",Southwest,negative
681455690,@SouthwestAir I DMed you :),Southwest,neutral
681455691,@SouthwestAir When is the last chance to win #DestinationDragon ???,Southwest,neutral
681455692,@SouthwestAir make this delay go away. Maybe upgrade me and Kats seats. We are headed to Columbus.,Southwest,negative
681455694,@SouthwestAir  I have a flight 2/22 @930 am from Fort Lauderdale to bwi.. Can I Cancelled Flight that flight ? Flight 3458 trip I'd 314505529,Southwest,neutral
681455695,@SouthwestAir @geekstiel Do you know when the last chance is?,Southwest,neutral
681455696,@SouthwestAir @Vindictive_tK Larry David works for southwest?,Southwest,neutral
681455697,@SouthwestAir  flying Southwest for the first time to LGA with a layover in Atlanta!,Southwest,neutral
681455698,@SouthwestAir Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,Southwest,positive
681455699,@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry,Southwest,positive
681455700,@SouthwestAir FJBFSC  all I need is receipt showing the 776.20 charge I have on my Amex not the 656.xx that I keep getting sent,Southwest,negative
681455702,@SouthwestAir  getting the run around today with customer service &amp; disconnected customer relations # given twice. Help!!!,Southwest,negative
681455704,@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU,Southwest,positive
681455705,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u",Southwest,positive
681455706,@SouthwestAir Who can I contact about requesting a charity donation? #ThankYou,Southwest,neutral
681455707,@SouthwestAir shout out to the flight #4386 crew for taking amazing care of us on our double down flight! #thankyou,Southwest,positive
681455709,@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,Southwest,positive
681455710,"@SouthwestAir After flying Delta this week, GoGo was so good. The tweet I sent you didn't even send until we landed - that's how bad it was",Southwest,negative
681455716,"@SouthwestAir you were my go to airline now not so much!! You say you care but I now see not so much! Right now, you suck!!",Southwest,negative
681455717,@SouthwestAir I have been loyal to Southwest from the beginning but very unhappy about your devaluation.,Southwest,negative
681455719,"@SouthwestAir i live in the southwest, Imagine Dragons is my favorite band, and i met my 2bestfriends thanks to them. it would be amazing +",Southwest,positive
681455720,@SouthwestAir  Longer flights with 300 series no wifi? Will be great when you retire them.,Southwest,negative
681455721,"@southwestair excruciatingly slow internet on SWA flights is now the norm, rather than the exception. Is this being addressed?",Southwest,negative
681455724,@SouthwestAir The in-browser hover over is intrusive and annoying. And the fact that the WiFi only works on one device is sort of sad.,Southwest,negative
681455725,"@SouthwestAir the sign in screen had major mobile issues, the responsive design wasn't working properly my Nexus 5.",Southwest,negative
681455726,@SouthwestAir sure did. Also read on there that Southwest doesn't believe it is liable for the incident. How is it my fault that SW lost it?,Southwest,negative
681455727,@SouthwestAir What's up with the new in-flight WiFi service? Super crappy user experience. Miss the old provider. :(,Southwest,negative
681455730,@SouthwestAir sent DM,Southwest,neutral
681455731,@SouthwestAir... I love you. Air travel doesn't get easier.,Southwest,positive
681455732,@SouthwestAir Received awesome phone help from Jim today. Helped me switch around flights booked with points.,Southwest,positive
681455733,"@SouthwestAir Repeating this is policy is basically repeating ""Fuck you"" to your customers. I'll be shopping for a new airline ASAP",Southwest,negative
681455734,"@SouthwestAir yeah... that's not what happened. I'm really pissed. This is the kind of thing I expect from US or Austrian, not you.",Southwest,negative
681455735,@SouthwestAir  Glad to see you know how to keep the money in your own pockets. 'Thanks' for the voucher in return for lost bag.,Southwest,negative
681455736,"@SouthwestAir you call this customer service?? Sitting in the tarmack for 1hr, lost bag, and you give me a $100. voucher???",Southwest,negative
681455739,@SouthwestAir that's bull. Once you add a fare to the cart you should be locked in. I made it all the way to PayPal.,Southwest,negative
681455740,"@SouthwestAir it is working on a different device, though. Any help is appreciated.",Southwest,neutral
681455741,@SouthwestAir having trouble with Wifi. No matter what I get redirected back to getconnected page even though it says I'm connected.,Southwest,negative
681455742,@Southwestair is this account even aware of the #destinationdragons contest? The one youre fucking up for me?,Southwest,negative
681455743,@SouthwestAir Thank you! I can't wait either :),Southwest,positive
681455744,@SouthwestAir What does this even mean?  I'm taking about letting elite customers who paid for a seat fill a seat that will go empty anyway.,Southwest,negative
681455745,@southwestair SWEET!!! Glad to hear it. I'll keep you guys in mind next time!,Southwest,positive
681455746,"@SouthwestAir you do a great job of achieving that at most cities, just not at BWI.",Southwest,negative
681455747,@SouthwestAir hello. my flight is Cancelled Flightled for #destinationdragons and no one at your desk at KCI knows what the fuck is happening!!!!!!!!,Southwest,negative
681455748,@SouthwestAir your employees at BWI have been amazing!,Southwest,positive
681455750,@Southwestair thanks for leaving me hanging here. #destinationdragons flights all fucked up now. No help?!,Southwest,negative
681455752,"@SouthwestAir If a travel advisory is posted for DEN, can I then make changes to my ticket? Anything I need to know before I call?",Southwest,neutral
681455754,"@southwestair three flights with three  check in agents, not enough. #missedflight  back to Jet Blue",Southwest,negative
681455755,@SouthwestAir when are you releasing your flights for September? Just found out you fly direct lbb to las! So excited! #tripofalifetime,Southwest,positive
681455756,@SouthwestAir unable to book travel right now on the website or through the app. Help!,Southwest,negative
681455757,@SouthwestAir Gracias... appreciate that!,Southwest,positive
681455758,@SouthwestAir was fantastic! That's the best flight service I've ever had.,Southwest,positive
681455762,@SouthwestAir turned my non-stop flight between Laguardia/dal into a 1 stop in STL. WTH? I'm thinking some sorta comp is in order? REALLY?,Southwest,negative
681455765,@SouthwestAir how about some sweet promo code to help me visit my family!!!.... Please!!!... Lol,Southwest,neutral
681455766,"@SouthwestAir my sinuses had to contend with two painful landings rather than one, and we missed a preregistration window. Beyond frustrated",Southwest,negative
681455768,@SouthwestAir #delayed again! You're killing me Late Flightly!,Southwest,negative
681455770,@SouthwestAir I WANNAA GO TO THE VEGAS SHOW SO BAD ID DOO ANYTHING #DestinationDragons,Southwest,neutral
681455771,"@SouthwestAir I love imagine dragons o flipping much, pls #DestinationDragons",Southwest,positive
681455773,@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,Southwest,positive
681455774,@SouthwestAir Another delay. Wow,Southwest,negative
681455775,@SouthwestAir I don't want to be too whiny. We accommodated several passengers whose earlier flight was Cancelled Flightled. Our flight was very long.,Southwest,negative
681455776,@SouthwestAir this would be an awesome experience #DestinationDragons,Southwest,positive
681455777,@SouthwestAir Hi! I __δι your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,Southwest,positive
681455779,@SouthwestAir I can't begin to tell you how slow my plane's wifi is. I can't even pull up an email.  What am i paying $8 for??,Southwest,negative
681455780,@SouthwestAir do we get to pick which @Imaginedragons show? #DestinationDragons,Southwest,neutral
681455782,"@SouthwestAir We should be landing at RIC right now, but haven't even left ATL. Should have picked Delta maybe?",Southwest,negative
681455783,@SouthwestAir I love ya but your bringin me down. An hour Late Flight leaving and now we've been sitting in the runway for 20 min __σ_ #fail,Southwest,negative
681455784,"@SouthwestAir I have never been mor e disappointed in a company, charging $8 to use your wifi which only works for about 8 apps parhetic",Southwest,negative
681455785,@SouthwestAir  Just picked up my bag at SEATAC all the clothes are soaking wet... #bagawim http://t.co/nGxAl9OmL6,Southwest,negative
681455787,"@SouthwestAir appreciate the reply, hopefully those LAX agents get the memo. Cheers!",Southwest,positive
681455788,@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!,Southwest,neutral
681455789,"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this.",Southwest,neutral
681455790,@SouthwestAir give me tickets to atlanta! I would do anything!  Anything __σ_,Southwest,neutral
681455791,@SouthwestAir offering us absolutely nothing for our troubles either. Blames the @TSA,Southwest,negative
681455792,@SouthwestAir link doesn't work,Southwest,negative
681455793,@SouthwestAir Just realized my Luv Voucher expired today. :( Any chance of getting some luv with an extension? Please? #VeryLoyalCustomer,Southwest,neutral
681455795,@southwestair after 4 hours of delays you did make a nice offer for rescheduling me the next day... but...,Southwest,negative
681455796,@SouthwestAir a nice trip back home after a looong vaca __σ___«_ http://t.co/9TRvfnCedL,Southwest,positive
681455797,@SouthwestAir Paid for in flight wifi from Austin to San Diego - wasn't useable. :/ Possible to get a refund? Conf #8X7XVM,Southwest,negative
681455798,@SouthwestAir It was the usually excellent SWA flight!,Southwest,positive
681455800,@SouthwestAir I figured the streaming wouldn't work per the TOS but just the @NASCAR site is taking longer than 5 minutes to load,Southwest,negative
681455801,"@SouthwestAir now we have to wait, and wait to get it straight. I fly you for personal and business. But now, not so sure. #BeBetter",Southwest,negative
681455802,@SouthwestAir because your gate attendant let someone board whose boarding pass kept reading invalid. This messed up the passenger log.,Southwest,negative
681455803,@SouthwestAir Your #Android Wi-Fi experience is terrible! $8 is a ripoff! I can't get to @NASCAR or MRN for @DISupdates #BudweiserDuels,Southwest,negative
681455804,"@SouthwestAir Dear SWA, I fly you a lot.   Most of the time, amazing. Today: unacceptable.I am sitting here in Midway delayed 20 min....",Southwest,negative
681455805,"@SouthwestAir, what do you know? Finally lined up like cattle to board my SW flight (after original departure time) #badcustomerservice",Southwest,negative
681455807,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,Southwest,positive
681455808,@SouthwestAir thanks for adding straight flights from Columbus to Oakland!,Southwest,positive
681455810,@SouthwestAir where is the great customer service I have come to know/expect; you LUV dropped by EB check in and no help in sight!,Southwest,negative
681455811,@SouthwestAir why can't you help me after you made mistake and dropped my early bird check in on your end?  Where is the LUV?,Southwest,negative
681455812,@southwestair I have a roundtrip ticket now and I need to change one leg of the trip (to a nearby airport) - not possible via website?,Southwest,neutral
681455813,@SouthwestAir please do something about the speed of your WiFi connections on your planes.  It might as well be non-existent.,Southwest,negative
681455817,@SouthwestAir is seriously THE WORST. I don't remember the last time I or someone I knew had a flight that wasn't delayed / Cancelled Flightled / etc!,Southwest,negative
681455818,@SouthwestAir Is there any way to get entry to the Las Vegas event to see @Imaginedragons perform? #DestinationDragons,Southwest,neutral
681455819,@SouthwestAir...give the crew of SWA 4007 a high five from this AV-8B guy for its nice XW landing into @bostonlogan. Nicely done!,Southwest,positive
681455820,@SouthwestAir why do you charge so much moving from a full flight to an earlier flight with seats available?  doesn't make sense to me.,Southwest,negative
681455821,@SouthwestAir and now no wifi??? Come on.,Southwest,negative
681455822,@SouthwestAir on brd now.frustrated we go 2 #BUF not #ROC.if tld flt was gng 2b held earlier would not be a mess.cng bk unable due to overbk,Southwest,negative
681455823,"@SouthwestAir have to be honest, didn't expect a fast response, thank you!  Off to #Chiberia we go!",Southwest,positive
681455824,@SouthwestAir Making Miracles again! The customer service department gave me by far one of the friendliest phone calls ever. #wheelsup,Southwest,positive
681455825,@SouthwestAir Already signed up!  Thanks!  Looking forward to trying the Southwest experience.,Southwest,positive
681455826,"@SouthwestAir, on #unscheduled aircraft change, please have a better system in place, not worth the paid upgrade. #REFUND",Southwest,negative
681455827,@SouthwestAir good to know. Perhaps it was execution then.,Southwest,neutral
681455828,@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.,Southwest,negative
681455829,@SouthwestAir I tried to return to orig booked flt. told overbooked.Gng to diff dest.Feel like we were switched on purpose bec of overbook.,Southwest,negative
681455830,"_†_@SouthwestAir: @AMiltx3 You are forgiven most loved Customer,,,it's as if you never left :) ^LL_† that's why you're bae __δι",Southwest,positive
681455831,@SouthwestAir do we have a time estimate for our luggage? we'll be sure to fill out your survey!!,Southwest,negative
681455832,"@SouthwestAir you only hear about the bad things. Flying the last to weekends, the flights and crews were awesome. Thank you. __β__β",Southwest,positive
681455835,@SouthwestAir can you please DM me? I have a question for you :),Southwest,neutral
681455836,@SouthwestAir done.0,Southwest,neutral
681455839,"@SouthwestAir, remember me? Wouldn't let me on 3:05pm flight (seats available). Now my 7:40 flight is delayed. Worst airline. #badservice",Southwest,negative
681455840,@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,Southwest,positive
681455841,@SouthwestAir the crew of 4649 has been great to us today. Traveling from Ft. Lauderdale to Louisville with 2 kids 7 and under. Thanks!___δι___δι,Southwest,positive
681455844,@SouthwestAir you're going to compensate us for the two plane changes in Atlanta right?,Southwest,neutral
681455847,@SouthwestAir How do I enter passport information on an existing reservation before check in?,Southwest,neutral
681455849,"@SouthwestAir nvm, gate said they're holding connections. Thanks for quick response!",Southwest,positive
681455850,@SouthwestAir to the rescue. Sundown in Chicago. Next stop San Antonio! http://t.co/rQBpmwETtq,Southwest,neutral
681455851,"@SouthwestAir yall say flt 4200 is on time, yet we haven't boarded for a 3:35 departure b/c we are waiting on a new crew. Why the subterfuge",Southwest,negative
681455853,@SouthwestAir looking forward to the beats music available on my flight today. That's pretty cool.,Southwest,positive
681455854,@SouthwestAir has some of the best airfare prices! Gotta LUV them :),Southwest,positive
681455855,"@SouthwestAir my Flt was delayed, scheduled to miss my connection, can I get some help? 8HH4P2",Southwest,negative
681455856,"@SouthwestAir thank you, will do",Southwest,positive
681455857,"@SouthwestAir I didn't say anything about patience, I said this is probably the last time I fly Southwest. I suggest others do the same.",Southwest,negative
681455859,@SouthwestAir iPhone App Adds Passbook Support #Airlines #Travel http://t.co/lJzDTHD9Bv,Southwest,neutral
681455862,"_†_@SouthwestAir: @pancho_joe No, no, you must've heard us wrong. Sweet mixtape,though"" 4 the record,I didn't leave the 80's, the 80's left me",Southwest,neutral
681455866,@SouthwestAir don't ever tweet me again,Southwest,negative
681455867,"@SouthwestAir Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're 6'4.",Southwest,negative
681455869,@SouthwestAir might be the worst airline ever,Southwest,negative
681455873,"@SouthwestAir truly the best in #customerservice.  If something goes wrong, no matter how big or small the issue was, they fix it. Thank you",Southwest,positive
681455876,@SouthwestAir YOU ARE THE EASIEST AIRLINE TO DEAL WITH.. I LOVEEEE YOU SO MUCH,Southwest,positive
681455879,@SouthwestAir My 11AM was canned. I empathize. But I think your Team has lost the right to be capitalized. It's a lowercase team day.,Southwest,negative
681455881,@SouthwestAir thank you!,Southwest,positive
681455883,@SouthwestAir yes please,Southwest,neutral
681455885,"@SouthwestAir ok, gotcha! ___δι__σ‹__β",Southwest,positive
681455887,@SouthwestAir Oops...no functioning bathrooms on a fairly full flight?  Hope everyone on 702 from New York can hold it.  Me included.,Southwest,negative
681455891,@SouthwestAir @Imaginedragons please help me and my best friend get tickets to #DestinationDragons we have so much to thank them for....,Southwest,neutral
681455893,@SouthwestAir is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,Southwest,neutral
681455895,@SouthwestAir @livvyports16 and I became best friends Bcuz of @Imaginedragons is there any other way?,Southwest,neutral
681455899,@SouthwestAir thank you! __δι__δι__δι you guys!,Southwest,positive
681455905,"@southwestair *any site*?   gmail, facebook, etc.",Southwest,neutral
681455909,@SouthwestAir I tried again with your in-flight wifi #fail,Southwest,negative
681455914,@SouthwestAir @DreSparkles Thank you! I finally made it to my destination,Southwest,positive
681455917,@SouthwestAir Pres/CEO Gary Kelly at #TheRoFo addressing 2000 of his BWI based employees. @cbsbaltimore http://t.co/OI32uq2tTZ,Southwest,neutral
681455919,@SouthwestAir you're killing me!! always #delayed from #SanDiego to #SF!! #ugh,Southwest,negative
681455921,@SouthwestAir when can I start Flight Booking Problems for next years super bowl time? __σ©#help,Southwest,neutral
681455925,@SouthwestAir almost bumped me off my flight to HRL when I was 20 minutes early then your staff was rude when I asked what was the problem?,Southwest,negative
681455931,@SouthwestAir thank you. Please follow and I will send.,Southwest,neutral
681455933,@SouthwestAir I just received your birthday card.  It was amazing and made me smile with joy.  Nice videos.  Thanks.,Southwest,positive
681455935,Thanks @SouthwestAir ! #heartlanta,Southwest,positive
681455936,"@SouthwestAir any idea if there will be any ""spring sales"" soon for travel from Late Flight August to early September? Going from PA to LAX.",Southwest,neutral
681455938,"@SouthwestAir thanks for the b day concert I watched them all (and noticed the fist bump/high five at the end of the ""rock"" version)",Southwest,positive
681455940,@SouthwestAir why doesn't your terminal B in LGA have pre-check? Makes me want to never fly your airline,Southwest,negative
681455944,@SouthwestAir My boyfriend and I have LOVED @Imaginedragons since 2009 &amp; it would be so awesome to go to Vegas event. Any way you can help?,Southwest,positive
681455951,@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!,Southwest,negative
681455954,"_†_@SouthwestAir: #IfThe80sNeverStopped, we'd still be rocking out to this chart-topping hit"". What?  The 80's are over?",Southwest,neutral
681455956,@SouthwestAir 4467 and 152 on 2/25 and 503 and 25 on 2/26th.,Southwest,neutral
681455957,@SouthwestAir Do y'all know when the new routes from HOU to Aruba &amp; Puerto Vallarta will be available?,Southwest,neutral
681455964,@SouthwestAir Unable to check in my flight. It says my itinerary is ineligible for checkin online. Go to counter. Very inconvenient!!!,Southwest,negative
681455966,@SouthwestAir wow! Some things are better forgotten!,Southwest,neutral
681455968,@SouthwestAir Thank you. Great tool,Southwest,positive
681455972,@SouthwestAir you should know the crew today on flight #1071 AUS to PDX was awesome! #SWA,Southwest,positive
681455974,"@SouthwestAir thanks a lot for sending a ""special deal"" with @Budget. Getting screwed is the best when on vacation #sarcasm get new partners",Southwest,negative
681455976,@SouthwestAir for your loyal A-list customers it should be easier to get help and bring resolution to issues with your rewards program.,Southwest,negative
681455982,@SouthwestAir Yes. Please train your customer service agents with correct protocol.. I should not be receiving different 411 evrytime I call,Southwest,negative
681455984,@SouthwestAir never got any notification that flight 955 was Cancelled Flighted today. Correct phone # and email on file. Not a happy customer.,Southwest,negative
681455986,@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL,Southwest,positive
681455988,@SouthwestAir do you have any flights from NAS-BWI ton March 23?,Southwest,neutral
681455995,@SouthwestAir can I get some luv with a fallow?,Southwest,neutral
681456001,@SouthwestAir suggestion- shades on the windows @KCIAirport so travelers won't have to watch ur luggage handlers throwing their bags around,Southwest,negative
681456005,@SouthwestAir Do you perhaps have a pair to the Atlanta show? #prettyplease,Southwest,neutral
681456007,"@SouthwestAir your A-list program is a complete JOKE! Your company does not value loyal customers.Time to look for another ""go-to"" airliner",Southwest,negative
681456009,"@SouthwestAir What's with the pricing cache?! About to book a flight, refreshed the page, &amp; the price jumped from $73 to $159. Ridiculous. __σβ",Southwest,negative
681456011,@SouthwestAir @Imaginedragons #DestinationDragons Any tix to spare? I wanna go see the show on Friday in LA with my friend @HayleyMad!,Southwest,neutral
681456013,@SouthwestAir A-List Pref credit card holder called exclusive # and hung up after on hold for 14 min. What gives???,Southwest,negative
681456015,@SouthwestAir #DestinationDragons @Imaginedragons I'm a HUGE FAN! I would love tix to your show!,Southwest,positive
681456017,@SouthwestAir following!! My bad.,Southwest,neutral
681456020,@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat.,Southwest,negative
681456022,@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heart__#DestinationDragons with friends in LA @HayleyMad see u Friday,Southwest,positive
681456031,@SouthwestAir  3 flights yesterday; no treats but nuts and pretzels. Also no origami in the magazine. New policies? #OldPoliciesWayBetter,Southwest,negative
681456033,@SouthwestAir is awful. They have lost my bag and aren't providing any info. This is day 3 and nothing. #WORSTAIRLINEEVER,Southwest,negative
681456035,"@SouthwestAir if this flight is Cancelled Flighted or delayed any further I expect full compensation for my park ticket, hotel &amp; flight..",Southwest,negative
681456037,@SouthwestAir yeehaw. You found us another plane.  Thx for listening to me vent.,Southwest,positive
681456039,@SouthwestAir there is a good chance myself nor anyone else in this airport will ever be Flight Booking Problems southwest again..,Southwest,negative
681456041,@SouthwestAir and YOUR costumer service representative lied to me and ensured me the plane would be leaving by 330.. It's scheduled for 455,Southwest,negative
681456044,@SouthwestAir not to mention I now have to sit in the airport for 4 hours. You've ruined my trip. I am not happy and want compensation.,Southwest,negative
681456046,@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times ..,Southwest,negative
681456050,@SouthwestAir Report was filed but would like to support some active searching.  Feels pretty passive now.  Info on computer is precious.,Southwest,negative
681456052,@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.,Southwest,negative
681456054,@SouthwestAir This is unbelievable... Thank you so much! #DestinationDragons,Southwest,positive
681456057,@SouthwestAir AMAZING c/s today by SW thank you SO very much. This is the reason we fly you #southwest,Southwest,positive
681456060,@SouthwestAir is the best airline out there no one is better than them #OneLove #Southwest #bestairline,Southwest,positive
681456063,@SouthwestAir great cabin and flight crew this morning on #578. A great smile and happy staff are signs of a happy company. Thanks.,Southwest,positive
681456065,@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir,Southwest,positive
681456074,"@SouthwestAir great news for @PortColumbusCMH today. Finally, Columbus' top unserved market will have flights.",Southwest,positive
681456080,@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7,Southwest,negative
681456082,@SouthwestAir are there any flights from MSP to HRL in March? I'm looking at 3/19-3/23,Southwest,neutral
681456086,@SouthwestAir I pay for a service to be delivered. Whether or not it is your fault shouldn't there be some sort of compensation?,Southwest,negative
681456088,@SouthwestAir A little surprised my Early Bird got me B15 from DEN to KC just now. Worst I've had. What's up?,Southwest,negative
681456090,"@SouthwestAir Again, please accept my apologies for my lame, childish tweet. You didn't deserve that, &amp; I remain a LOYAL SW customer!",Southwest,positive
681456091,"@SouthwestAir I owe you an apology. My tweet was out of frustration, not constructive criticism. I'm a SW fan &amp; LOVE your service!",Southwest,positive
681456095,@SouthwestAir ..just booked trip to Cancun...__δι no baggage fees..but need to have more flight time options,Southwest,positive
681456097,@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights,Southwest,positive
681456099,"@SouthwestAir I can easily get to the Atlanta show, I just need tickets, help?!",Southwest,neutral
681456103,"@SouthwestAir, got ""duped"" w/ a connection on 1st flight (sneaky), now u won't give me a seat on an earlier flight w/ availability. Shameful",Southwest,negative
681456109,@SouthwestAir That would be great. Thank you! I'll send it over when you follow.,Southwest,positive
681456111,@SouthwestAir boarding passes now compatible with #iPhone #Passbook,Southwest,neutral
681456113,"@SouthwestAir, real sincere apology! Makes my day! Glad to know flying mail is more important than me. Never flying SW again! #badservice",Southwest,negative
681456115,@SouthwestAir I already follow you and can't DM because u need to follow me back,Southwest,negative
681456117,@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.,Southwest,neutral
681456119,@SouthwestAir Can someone rebook me? Please direct message me.,Southwest,neutral
681456121,"@SouthwestAir, rude customer svc, won't accommodate an earlier flight w/o $400 charge. US Mail takes priority over customers. #badservice",Southwest,negative
681456124,@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw.,Southwest,negative
681456127,@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.,Southwest,negative
681456129,@SouthwestAir @FortuneMagazine Love SW forever__σ‹____σ______,Southwest,positive
681456131,@SouthwestAir please hire an efficiency consultant to manage your PHX baggage checkin. Way to many open kiosks with 100's of ppl waiting,Southwest,negative
681456133,@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :),Southwest,neutral
681456137,"@SouthwestAir SW rocks, thanks for the reply and the follow. Rebooked earlier flight!",Southwest,positive
681456139,@SouthwestAir @FortuneMagazine Congrats!,Southwest,positive
681456142,@SouthwestAir @FortuneMagazine well deserved!,Southwest,positive
681456146,@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!,Southwest,positive
681456147,@SouthwestAir @FortuneMagazine friendliest employees,Southwest,positive
681456151,@SouthwestAir Every flight flown by me personally(about two round trips per month) is FULL. Still hard to believe. Fly 8 hours thru ATL?NO,Southwest,negative
681456162,@SouthwestAir . I don't like the new schedule. No more nonstops from PHL to FLL or PBI? We are not free to move between those cities. Sad.,Southwest,negative
681456164,@SouthwestAir Incredibly frustrating. I emailed but still haven't received a response.,Southwest,negative
681456169,@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.,Southwest,negative
681456171,@SouthwestAir sure can! Just a second.,Southwest,neutral
681456173,@SouthwestAir oh my god thank you so much!!! I just sent you a DM,Southwest,positive
681456175,@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...,Southwest,negative
681456180,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou",Southwest,positive
681456186,@SouthwestAir is there any chance I could get tickets to the #DestinationDragons show in Vegas? Ive been a huge fan for years! Pretty please,Southwest,neutral
681456188,"@SouthwestAir @FortuneMagazine Love u Southwest. You've always been helpful. When I traveled a lot w/my son, infant/toddler, U were great!",Southwest,positive
681456190,@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!,Southwest,positive
681456193,@SouthwestAir nothing express about your express bag drop at Phoenix Sky Harbor,Southwest,negative
681456202,@SouthwestAir MAC computer left on BWI to LA flight on 14th.  Reward for recovery; info important to owner.#HELP #passengers #honesty,Southwest,neutral
681456204,"@SouthwestAir @FortuneMagazine I DO like your airlines, congrats! : )",Southwest,positive
681456207,@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback.,Southwest,negative
681456209,@SouthwestAir Southwest is definitely my favorite airline to fly! :D,Southwest,positive
